date,year,title,artist,peak_pos,last_week,weeks,rank,change,spotifyLink,spotifyID,videoLink,genre,analysis_url,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
2018-04-28,,Five More Minutes,Scotty McCreery,NA,,NA,98,,spotify:track:66IULVOTImQG2u0cJ3Ls04,66IULVOTImQG2u0cJ3Ls04,,"[u'canadian contemporary country', u'contemporary country', u'country', u'country road', u'modern country rock']",https://api.spotify.com/v1/audio-analysis/66IULVOTImQG2u0cJ3Ls04,0.652,0.109,156.07,0.0323,0.325,0,4,0.517,7,238954,-6.153,0.333,1
2018-04-28,,Gotti,6ix9ine,NA,,NA,99,,spotify:track:27oFpFktCq9JIXjJQRuv7a,27oFpFktCq9JIXjJQRuv7a,,[u'emo rap'],https://api.spotify.com/v1/audio-analysis/27oFpFktCq9JIXjJQRuv7a,0.584,0.0658,161.9,0.176,0.0524,0,4,0.728,10,166852,-7.255,0.365,0
2018-04-28,,Hardaway,Derez De'Shon,NA,,NA,100,,spotify:track:4hxfqUojJ5u9SyAjiXevmy,4hxfqUojJ5u9SyAjiXevmy,,"[u'deep southern trap', u'deep trap', u'trap music']",https://api.spotify.com/v1/audio-analysis/4hxfqUojJ5u9SyAjiXevmy,0.518,0.146,132.527,0.188,0.118,0,4,0.537,1,236032,-5.987,0.427,1
2018-04-21,,Tell Me You Love Me,Demi Lovato,45,64,20,69,,spotify:track:3Du2K5dLzmduCNp6uwuaL0,3Du2K5dLzmduCNp6uwuaL0,,"[u'dance pop', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/3Du2K5dLzmduCNp6uwuaL0,0.635,0.283,144.004,0.265,0.0223,0,4,0.702,11,203760,-6.917,0.873,0
2018-04-21,,Try Me,The Weeknd,44,76,19,74,,spotify:track:4rv1ww0dUwFZcDVPqhcOcX,4rv1ww0dUwFZcDVPqhcOcX,,"[u'canadian contemporary r&b', u'canadian pop', u'hip hop', u'pop', u'rap']",https://api.spotify.com/v1/audio-analysis/4rv1ww0dUwFZcDVPqhcOcX,0.672,0.147,91.673,0.068,0.622,0.00108,4,0.466,8,221107,-5.777,0.108,0
2018-04-21,,Broken Halos,Chris Stapleton,90,90,3,82,,spotify:track:06gD2ZtK3Dzc1BYqWExQJJ,06gD2ZtK3Dzc1BYqWExQJJ,,[u'contemporary country'],https://api.spotify.com/v1/audio-analysis/06gD2ZtK3Dzc1BYqWExQJJ,0.575,0.0566,78.341,0.0252,0.133,2.52e-06,4,0.607,8,180907,-7.066,0.504,1
2018-04-21,,All On Me,Devin Dawson,44,89,20,93,,spotify:track:2mfahQ0EaaZWq4cFNg6A1o,2mfahQ0EaaZWq4cFNg6A1o,,"[u'canadian contemporary country', u'contemporary country', u'modern country rock']",https://api.spotify.com/v1/audio-analysis/2mfahQ0EaaZWq4cFNg6A1o,0.668,0.216,80.989,0.0291,0.14,0,4,0.634,5,224627,-5.488,0.635,1
2018-04-21,,No Roots,Alice Merton,NA,,NA,96,,spotify:track:4CdfFYzaAJ0y0beKzmgJSn,4CdfFYzaAJ0y0beKzmgJSn,,[u'modern rock'],https://api.spotify.com/v1/audio-analysis/4CdfFYzaAJ0y0beKzmgJSn,0.657,0.0713,115.958,0.105,0.264,0.00619,4,0.863,7,235813,-7.295,0.829,1
2018-04-21,,Proud,2 Chainz Featuring YG & Offset,NA,,NA,99,,spotify:track:365wwIjijQdlRJEjUWTidq,365wwIjijQdlRJEjUWTidq,,"[u'atl hip hop', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",https://api.spotify.com/v1/audio-analysis/365wwIjijQdlRJEjUWTidq,0.81,0.144,173.949,0.356,0.738,0,4,0.781,10,234667,-4.301,0.908,0
2018-04-14,,I Was Never There,The Weeknd Featuring Gesaffelstein,21,31,12,35,,spotify:track:5rgnyXr2PXFWsAnPFew077,5rgnyXr2PXFWsAnPFew077,,"[u'canadian contemporary r&b', u'canadian pop', u'hip hop', u'pop', u'rap']",https://api.spotify.com/v1/audio-analysis/5rgnyXr2PXFWsAnPFew077,0.735,0.169,113.923,0.0337,0.135,4.84e-05,4,0.324,10,241067,-4.054,0.169,1
2018-04-14,,Hurt You,The Weeknd Featuring Gesaffelstein,50,50,9,43,,spotify:track:13wNEvWmBsWaWVtiLPRIW5,13wNEvWmBsWaWVtiLPRIW5,,"[u'canadian contemporary r&b', u'canadian pop', u'hip hop', u'pop', u'rap']",https://api.spotify.com/v1/audio-analysis/13wNEvWmBsWaWVtiLPRIW5,0.716,0.112,184.131,0.167,0.3,0.00214,4,0.484,5,230027,-7.193,0.365,0
2018-04-14,,Lemon,N*E*R*D & Rihanna,43,49,7,48,,spotify:track:739vCwA3EpBSkk3uDsI2wB,739vCwA3EpBSkk3uDsI2wB,,"[u'hip hop', u'pop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/739vCwA3EpBSkk3uDsI2wB,0.657,0.0932,189.992,0.237,0.000738,3.34e-06,4,0.777,1,226107,-6.434,0.245,1
2018-04-14,,Privilege,The Weeknd,50,57,6,52,,spotify:track:26Fqtv4Aa7kyd1WWGHai6A,26Fqtv4Aa7kyd1WWGHai6A,,"[u'canadian contemporary r&b', u'canadian pop', u'hip hop', u'pop', u'rap']",https://api.spotify.com/v1/audio-analysis/26Fqtv4Aa7kyd1WWGHai6A,0.595,0.145,93.78,0.0411,0.913,0.00557,4,0.391,11,170573,-7.094,0.379,0
2018-04-14,,Nowadays,Lil Skies Featuring Landon Cube,63,75,4,85,,spotify:track:689uBlyIufk2LUhAwjny4w,689uBlyIufk2LUhAwjny4w,,"[u'rap', u'trap music']",https://api.spotify.com/v1/audio-analysis/689uBlyIufk2LUhAwjny4w,0.646,0.338,79.993,0.17,0.157,0,4,0.745,6,203908,-6.987,0.46,0
2018-04-14,,No Smoke,YoungBoy Never Broke Again,78,91,16,87,,spotify:track:57IRaiAB4hBZu3gnNVZC0v,57IRaiAB4hBZu3gnNVZC0v,,[u'trap music'],https://api.spotify.com/v1/audio-analysis/57IRaiAB4hBZu3gnNVZC0v,0.736,0.0978,143.966,0.308,0.113,0,4,0.658,9,160000,-6.097,0.804,0
2018-04-14,,Tempo,Chris Brown,69,94,15,88,,spotify:track:0709StHzSeXpdj2zmqF2o2,0709StHzSeXpdj2zmqF2o2,,"[u'dance pop', u'pop', u'pop rap', u'r&b', u'rap']",https://api.spotify.com/v1/audio-analysis/0709StHzSeXpdj2zmqF2o2,0.482,0.0903,120.959,0.0502,0.192,0,4,0.769,10,218744,-7.205,0.487,1
2018-04-14,,OKRA,"Tyler, The Creator",22,90,7,89,,spotify:track:74ZovzRxHBvCq5yIwe8boh,74ZovzRxHBvCq5yIwe8boh,,"[u'hip hop', u'rap']",https://api.spotify.com/v1/audio-analysis/74ZovzRxHBvCq5yIwe8boh,0.57,0.137,136.203,0.361,0.0456,1.51e-06,4,0.589,1,151027,-9.54,0.441,1
2018-04-14,,Echame La Culpa,Luis Fonsi & Demi Lovato,93,-,6,91,,spotify:track:2hl6q70unbviGo3g1R7uFx,2hl6q70unbviGo3g1R7uFx,,"[u'dance pop', u'latin', u'latin pop', u'pop']",https://api.spotify.com/v1/audio-analysis/2hl6q70unbviGo3g1R7uFx,0.889,0.0925,96.024,0.0429,0.0328,0,4,0.726,0,173720,-3.655,0.649,1
2018-04-14,,Written In The Sand,Old Dominion,44,89,20,93,,spotify:track:2A69wys3S9uiPSmn6UZWJn,2A69wys3S9uiPSmn6UZWJn,,"[u'contemporary country', u'country road']",https://api.spotify.com/v1/audio-analysis/2A69wys3S9uiPSmn6UZWJn,0.437,0.0842,83.985,0.0575,0.593,0,4,0.725,6,184080,-9.602,0.759,1
2018-04-14,,La Modelo,Ozuna x Cardi B,94,-,2,95,,spotify:track:2SbzdGpOKlH3HIAGTWTbwU,2SbzdGpOKlH3HIAGTWTbwU,,"[u'reggaeton', u'trap latino']",https://api.spotify.com/v1/audio-analysis/2SbzdGpOKlH3HIAGTWTbwU,0.734,0.0961,98.023,0.0728,0.241,0.00806,4,0.574,1,255507,-2.697,0.769,1
2018-04-14,,Beautiful Trauma,P!nk,NA,,NA,97,,spotify:track:0Qh38w01QRXK6KHIv0e3hb,0Qh38w01QRXK6KHIv0e3hb,,"[u'dance pop', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/0Qh38w01QRXK6KHIv0e3hb,0.588,0.0906,113.617,0.0507,0.0285,2.11e-06,4,0.489,1,269600,-6.177,0.187,1
2018-04-14,,NBAYoungboat,Lil Yachty Featuring NBA YoungBoy,NA,,NA,98,,spotify:track:6K2anECyrckidwf5wxS78Q,6K2anECyrckidwf5wxS78Q,,"[u'atl hip hop', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",https://api.spotify.com/v1/audio-analysis/6K2anECyrckidwf5wxS78Q,0.807,0.111,82.422,0.306,0.0515,0,4,0.769,11,139845,-2.966,0.364,1
2018-04-14,,Focus,H.E.R.,NA,,NA,100,,spotify:track:3tZs3nVjySLbL320lP4mvs,3tZs3nVjySLbL320lP4mvs,,"[u'indie r&b', u'pop', u'r&b']",https://api.spotify.com/v1/audio-analysis/3tZs3nVjySLbL320lP4mvs,0.313,0.117,84.953,0.0561,0.255,1.4e-05,4,0.415,1,200133,-12.945,0.0875,0
2018-04-07,,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,4,44,29,41,,spotify:track:2Xqd0wUttjueBfdcltADOv,2Xqd0wUttjueBfdcltADOv,,"[u'hip hop', u'indie pop rap', u'pop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/2Xqd0wUttjueBfdcltADOv,0.771,0.0853,175.957,0.244,0.0117,0,4,0.838,1,245387,-3.791,0.405,1
2018-04-07,,Love.,Kendrick Lamar Featuring Zacari,11,42,40,43,,spotify:track:6PGoSes0D9eUDeeAafB2As,6PGoSes0D9eUDeeAafB2As,,"[u'conscious hip hop', u'hip hop', u'pop rap', u'rap', u'west coast rap']",https://api.spotify.com/v1/audio-analysis/6PGoSes0D9eUDeeAafB2As,0.585,0.153,126.058,0.0924,0.264,0,4,0.8,10,213400,-7.343,0.779,1
2018-04-07,,Wolves,Selena Gomez X Marshmello,20,41,23,44,,spotify:track:0tBbt8CrmxbjRP0pueQkyU,0tBbt8CrmxbjRP0pueQkyU,,"[u'dance pop', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/0tBbt8CrmxbjRP0pueQkyU,0.807,0.183,124.946,0.0432,0.129,0,4,0.72,11,197993,-4.59,0.305,0
2018-04-07,,MotorSport,"Migos, Nicki Minaj & Cardi B",6,43,22,45,,spotify:track:4wFjTWCunQFKtukqrNijEt,4wFjTWCunQFKtukqrNijEt,,unknown,https://api.spotify.com/v1/audio-analysis/4wFjTWCunQFKtukqrNijEt,0.515,0.317,138.016,0.183,0.0338,0,4,0.896,2,303077,-5.395,0.174,1
2018-04-07,,Gummo,6ix9ine,12,63,20,56,,spotify:track:4HbiCvH1R7mVOJ7KY7JQBD,4HbiCvH1R7mVOJ7KY7JQBD,,[u'emo rap'],https://api.spotify.com/v1/audio-analysis/4HbiCvH1R7mVOJ7KY7JQBD,0.775,0.129,157.036,0.172,0.0553,0,4,0.66,2,157643,-4.926,0.635,1
2018-04-07,,Pick It Up,Famous Dex Featuring A$AP Rocky,74,87,3,71,,spotify:track:3ncgNpxLoBQ65ABk4djDyd,3ncgNpxLoBQ65ABk4djDyd,,"[u'drill', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music', u'underground hip hop', u'vapor trap']",https://api.spotify.com/v1/audio-analysis/3ncgNpxLoBQ65ABk4djDyd,0.467,0.334,135.995,0.119,0.0149,0.000238,4,0.921,1,191252,-8.443,0.287,1
2018-04-07,,Betrayed,Lil Xan,80,91,3,77,,spotify:track:6NWl2m8asvH83xjuXVNsuG,6NWl2m8asvH83xjuXVNsuG,,"[u'underground hip hop', u'vapor trap']",https://api.spotify.com/v1/audio-analysis/6NWl2m8asvH83xjuXVNsuG,0.419,0.105,119.958,0.165,0.416,0,4,0.823,10,187453,-10.358,0.277,0
2018-04-07,,44 More,Logic,36,88,9,85,,spotify:track:3e7Y6sfFlIdBMJhX7wpqVO,3e7Y6sfFlIdBMJhX7wpqVO,,"[u'conscious hip hop', u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/3e7Y6sfFlIdBMJhX7wpqVO,0.589,0.113,139.971,0.202,0.0635,0,4,0.829,1,188600,-7.055,0.233,1
2018-04-07,,Booty,Blac Youngsta,72,99,7,93,,spotify:track:0FbSpY8RPxTRxi1Fpj9Dz9,0FbSpY8RPxTRxi1Fpj9Dz9,,"[u'deep trap', u'rap', u'southern hip hop', u'trap music', u'vapor trap']",https://api.spotify.com/v1/audio-analysis/0FbSpY8RPxTRxi1Fpj9Dz9,0.549,0.082,144.005,0.098,0.000831,0.000243,4,0.938,1,160038,-8.368,0.412,1
2018-04-07,,Rubbin Off The Paint,YBN Nahmir,NA,,NA,96,,spotify:track:1QRJb5VY3sIkCKcTuIKCrk,1QRJb5VY3sIkCKcTuIKCrk,,"[u'pop rap', u'rap', u'trap music', u'vapor trap']",https://api.spotify.com/v1/audio-analysis/1QRJb5VY3sIkCKcTuIKCrk,0.699,0.174,108.031,0.348,0.00582,0,5,0.596,1,157505,-8.709,0.435,1
2018-04-07,,Dark Knight Dummo,Trippie Redd Featuring Travis Scott,NA,,NA,98,,spotify:track:3YeJXuRSNS5FYwOsDu44kD,3YeJXuRSNS5FYwOsDu44kD,,"[u'rap', u'trap music']",https://api.spotify.com/v1/audio-analysis/3YeJXuRSNS5FYwOsDu44kD,0.824,0.138,121.056,0.0975,0.15,0,4,0.379,8,256163,-2.881,0.226,0
2018-03-31,,Young Dumb & Broke,Khalid,21,38,24,46,,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,5Z3GHaZ6ec9bsiI5BenrbY,,"[u'indie r&b', u'pop']",https://api.spotify.com/v1/audio-analysis/5Z3GHaZ6ec9bsiI5BenrbY,0.539,0.165,136.949,0.0421,0.199,1.66e-05,4,0.798,1,202547,-6.351,0.394,1
2018-03-31,,How Long,Charlie Puth,51,76,3,48,,spotify:track:6wmAHw1szh5RCKSRjiXhPe,6wmAHw1szh5RCKSRjiXhPe,,"[u'dance pop', u'pop', u'post-teen pop', u'viral pop']",https://api.spotify.com/v1/audio-analysis/6wmAHw1szh5RCKSRjiXhPe,0.561,0.0383,109.974,0.0778,0.211,3.49e-06,4,0.845,1,200853,-5.253,0.811,0
2018-03-31,,Found / Tonight,Lin-Manuel Miranda & Ben Platt,52,65,17,49,,spotify:track:0ileL1L3Vtpf5VZ5RQZ94m,0ileL1L3Vtpf5VZ5RQZ94m,,"[u'hollywood', u'show tunes']",https://api.spotify.com/v1/audio-analysis/0ileL1L3Vtpf5VZ5RQZ94m,0.307,0.0968,80.964,0.0402,0.801,0,4,0.349,10,179242,-7.197,0.447,1
2018-03-31,,Sky Walker,Miguel Featuring Travis Scott,43,58,5,50,,spotify:track:5WoaF1B5XIEnWfmb5NZikf,5WoaF1B5XIEnWfmb5NZikf,,"[u'dance pop', u'indie r&b', u'pop', u'pop rap', u'r&b', u'rap', u'urban contemporary']",https://api.spotify.com/v1/audio-analysis/5WoaF1B5XIEnWfmb5NZikf,0.506,0.0866,145.965,0.0434,0.173,0,4,0.674,6,259333,-10.532,0.183,1
2018-03-31,,Infinity (888),XXXTENTACION Featuring Joey Bada$$,51,81,18,83,,spotify:track:7J2gyNghNTzl4EsLhXp01Q,7J2gyNghNTzl4EsLhXp01Q,,"[u'emo rap', u'miami hip hop']",https://api.spotify.com/v1/audio-analysis/7J2gyNghNTzl4EsLhXp01Q,0.579,0.102,84.143,0.484,0.274,0,4,0.562,10,176591,-6.788,0.577,0
2018-03-31,,Going Down!,XXXTENTACION,94,-,2,95,,spotify:track:7CkbRn6S0itJqcqn88AtSV,7CkbRn6S0itJqcqn88AtSV,,"[u'emo rap', u'miami hip hop']",https://api.spotify.com/v1/audio-analysis/7CkbRn6S0itJqcqn88AtSV,0.663,0.0867,135.499,0.15,0.0216,0.000356,4,0.873,1,115194,-4.086,0.525,1
2018-03-31,,At The Club,Jacquees X Dej Loaf,NA,,NA,96,,spotify:track:0NqZ65jPelNB13gzsvH2Ma,0NqZ65jPelNB13gzsvH2Ma,,"[u'atl hip hop', u'deep pop r&b', u'indie r&b', u'pop', u'pop rap', u'r&b', u'rap', u'trap music', u'urban contemporary']",https://api.spotify.com/v1/audio-analysis/0NqZ65jPelNB13gzsvH2Ma,0.668,0.0739,92.029,0.093,0.124,0,4,0.795,7,173054,-7.288,0.372,0
2018-03-31,,Everybody Hates Me,The Chainsmokers,NA,,NA,100,,spotify:track:0ZEWFTjl00H5aoTYqh2tkl,0ZEWFTjl00H5aoTYqh2tkl,,"[u'edm', u'electropop', u'pop', u'tropical house']",https://api.spotify.com/v1/audio-analysis/0ZEWFTjl00H5aoTYqh2tkl,0.801,0.399,154.918,0.0456,0.00791,0,4,0.465,11,224293,-5.316,0.494,0
2018-03-24,,Plain Jane,A$AP Ferg Featuring Nicki Minaj,26,45,25,47,,spotify:track:4dVpf9jZjcORqGTLUaeYj9,4dVpf9jZjcORqGTLUaeYj9,,"[u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music', u'underground hip hop']",https://api.spotify.com/v1/audio-analysis/4dVpf9jZjcORqGTLUaeYj9,0.844,0.087,170.142,0.275,0.0651,0,4,0.797,11,173600,-5.482,0.52,1
2018-03-24,,Sorry Not Sorry,Demi Lovato,6,49,36,48,,spotify:track:3Du2K5dLzmduCNp6uwuaL0,3Du2K5dLzmduCNp6uwuaL0,,"[u'dance pop', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/3Du2K5dLzmduCNp6uwuaL0,0.635,0.283,144.004,0.265,0.0223,0,4,0.702,11,203760,-6.917,0.873,0
2018-03-24,,Indica Badu,Logic Featuring Wiz Khalifa,43,66,4,56,,spotify:track:0jqBo5RYn008f4ZY8kPewW,0jqBo5RYn008f4ZY8kPewW,,"[u'conscious hip hop', u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/0jqBo5RYn008f4ZY8kPewW,0.723,0.102,77.02,0.191,0.0441,0.000834,4,0.715,7,260320,-3.263,0.97,1
2018-03-24,,Contra,Logic,64,71,9,60,,spotify:track:7u90MSvVyEjL0c8icaE7jl,7u90MSvVyEjL0c8icaE7jl,,"[u'conscious hip hop', u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/7u90MSvVyEjL0c8icaE7jl,0.824,0.198,126.012,0.0534,0.102,0,4,0.805,1,217147,-5.844,0.649,1
2018-03-24,,Overnight,Logic,53,94,16,68,,spotify:track:3s3VVLE1kB7Xk2AoJKlGmr,3s3VVLE1kB7Xk2AoJKlGmr,,"[u'conscious hip hop', u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/3s3VVLE1kB7Xk2AoJKlGmr,0.752,0.142,149.987,0.0667,0.00189,1.69e-05,4,0.868,1,217560,-6.786,0.874,1
2018-03-24,,66,Lil Yachty Featuring Trippie Redd,61,75,15,73,,spotify:track:6tarvNiKnEjYMj1VZhlDqR,6tarvNiKnEjYMj1VZhlDqR,,"[u'atl hip hop', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",https://api.spotify.com/v1/audio-analysis/6tarvNiKnEjYMj1VZhlDqR,0.723,0.213,148.057,0.27,0.0455,0.000179,4,0.667,5,153475,-4.31,0.251,0
2018-03-24,,Midnight,Logic,51,68,17,74,,spotify:track:1GtVGc1UYin3zpMUdNSSpM,1GtVGc1UYin3zpMUdNSSpM,,"[u'conscious hip hop', u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/1GtVGc1UYin3zpMUdNSSpM,0.586,0.0976,95.032,0.131,0.09,0,4,0.566,9,241427,-7.444,0.273,0
2018-03-24,,Wassup,Logic Featuring Big Sean,86,86,6,83,,spotify:track:5KVciTEfXvpcFHR3RFbtJy,5KVciTEfXvpcFHR3RFbtJy,,"[u'conscious hip hop', u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/5KVciTEfXvpcFHR3RFbtJy,0.568,0.122,139.997,0.05,0.0822,0,4,0.795,1,219480,-7.05,0.285,1
2018-03-24,,River,Eminem Featuring Ed Sheeran,93,93,3,85,,spotify:track:1cS0TgbR263ey9jn0MwD2s,1cS0TgbR263ey9jn0MwD2s,,"[u'detroit hip hop', u'g funk', u'hip hop', u'rap']",https://api.spotify.com/v1/audio-analysis/1cS0TgbR263ey9jn0MwD2s,0.749,0.0713,90.09,0.516,0.142,0,4,0.748,8,221013,-5.916,0.659,0
2018-03-24,,Yuck,Logic,72,85,5,87,,spotify:track:0D5CXSUx8GOCHSY8KWgi9h,0D5CXSUx8GOCHSY8KWgi9h,,"[u'conscious hip hop', u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/0D5CXSUx8GOCHSY8KWgi9h,0.805,0.132,155.864,0.369,0.194,0,4,0.631,11,173693,-5.401,0.674,0
2018-03-24,,Boom!,Lil Yachty Featuring Ugly God,52,-,12,88,,spotify:track:2PsZsnqSMXt4oKi0xHVvgF,2PsZsnqSMXt4oKi0xHVvgF,,"[u'atl hip hop', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",https://api.spotify.com/v1/audio-analysis/2PsZsnqSMXt4oKi0xHVvgF,0.699,0.194,132.955,0.335,0.191,0,4,0.844,1,229525,-5.794,0.753,1
2018-03-24,,X,"ScHoolboy Q, 2 Chainz & Saudi",72,99,7,93,,spotify:track:4LmAnpjlhWTahvRkYR8xJa,4LmAnpjlhWTahvRkYR8xJa,,unknown,https://api.spotify.com/v1/audio-analysis/4LmAnpjlhWTahvRkYR8xJa,0.471,0.268,131.023,0.259,0.0201,0,4,0.768,2,267427,-8.406,0.405,1
2018-03-24,,BoomTrap Protocol,Logic,NA,,NA,97,,spotify:track:4fZxGiES1FKbNqJPrI4L3s,4fZxGiES1FKbNqJPrI4L3s,,"[u'conscious hip hop', u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/4fZxGiES1FKbNqJPrI4L3s,0.531,0.118,77.047,0.0379,0.0637,2.66e-06,4,0.746,10,221360,-5.607,0.321,0
2018-03-24,,Warm It Up,Logic Featuring Young Sinatra,NA,,NA,98,,spotify:track:3W4JFzOQdo5J2Wgt9DFg24,3W4JFzOQdo5J2Wgt9DFg24,,"[u'conscious hip hop', u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/3W4JFzOQdo5J2Wgt9DFg24,0.641,0.0937,95.98,0.143,0.257,0,4,0.835,10,240093,-6.37,0.412,0
2018-03-17,,Good Old Days,Macklemore Featuring Kesha,44,47,14,50,,spotify:track:2Za1AlJNvksouPPWbXpR2X,2Za1AlJNvksouPPWbXpR2X,,[u'pop rap'],https://api.spotify.com/v1/audio-analysis/2Za1AlJNvksouPPWbXpR2X,0.51,0.112,122.964,0.0633,0.446,2.46e-05,4,0.712,8,240507,-8.162,0.268,1
2018-03-17,,The Champion,Carrie Underwood Featuring Ludacris,61,70,14,70,,spotify:track:0stPNUkU1LZnvxIcfrKnEZ,0stPNUkU1LZnvxIcfrKnEZ,,"[u'contemporary country', u'country', u'country dawn', u'dance pop', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/0stPNUkU1LZnvxIcfrKnEZ,0.877,0.128,91.054,0.194,0.0822,0,4,0.666,6,223999,-3.275,0.524,1
2018-03-17,,KEKE,"6ix9ine, Fetty Wap & A Boogie Wit da Hoodie",52,98,13,90,,spotify:track:14PlDNjNh3pXyHXzkhX8n5,14PlDNjNh3pXyHXzkhX8n5,,unknown,https://api.spotify.com/v1/audio-analysis/14PlDNjNh3pXyHXzkhX8n5,0.857,0.4,187.985,0.299,0.0321,0,4,0.599,7,151915,-5.7,0.469,1
2018-03-17,,Stranger Things,Joyner Lucas & Chris Brown,46,-,17,91,,spotify:track:34I0nBvoE0ZXmqbKiJ5BWS,34I0nBvoE0ZXmqbKiJ5BWS,,"[u'boston hip hop', u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/34I0nBvoE0ZXmqbKiJ5BWS,0.663,0.117,121.978,0.178,0.443,0,4,0.867,10,219733,-5.838,0.481,0
2018-03-17,,Paramedic!,SOB X RBE,67,67,2,92,,spotify:track:2tPcTFiQF9MbVUyjZ3zDhA,2tPcTFiQF9MbVUyjZ3zDhA,,"[u'trap music', u'vapor trap']",https://api.spotify.com/v1/audio-analysis/2tPcTFiQF9MbVUyjZ3zDhA,0.652,0.193,97.017,0.143,0.177,0,4,0.856,1,219307,-5.324,0.471,1
2018-03-17,,Corazon,Maluma X Nego do Borel,NA,,NA,97,,spotify:track:5cepAtqnEQ6yVG6088zMMu,5cepAtqnEQ6yVG6088zMMu,,[u'reggaeton'],https://api.spotify.com/v1/audio-analysis/5cepAtqnEQ6yVG6088zMMu,0.738,0.198,198.075,0.247,0.328,1.47e-05,4,0.722,9,184720,-6.073,0.748,0
2018-03-10,,Bodak Yellow (Money Moves),Cardi B,42,46,5,40,,spotify:track:3g2qgbWPl8TcgJIkstWpSV,3g2qgbWPl8TcgJIkstWpSV,,"[u'pop', u'rap']",https://api.spotify.com/v1/audio-analysis/3g2qgbWPl8TcgJIkstWpSV,0.574,0.428,124.982,0.0577,0.0606,0,3,0.813,9,220395,-9.401,0.546,1
2018-03-10,,Want You Back,5 Seconds Of Summer,36,62,5,61,,spotify:track:2vHfabj6nFebekTYODqntl,2vHfabj6nFebekTYODqntl,,"[u'boy band', u'dance pop', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/2vHfabj6nFebekTYODqntl,0.867,0.202,98.03,0.0439,0.00699,1.03e-06,4,0.618,0,173082,-4.915,0.579,1
2018-03-10,,Yours,Russell Dickerson,69,78,8,72,,spotify:track:6RSNKGdv3nDTHqgw4bdzyF,6RSNKGdv3nDTHqgw4bdzyF,,"[u'canadian contemporary country', u'contemporary country', u'country', u'country road', u'modern country rock']",https://api.spotify.com/v1/audio-analysis/6RSNKGdv3nDTHqgw4bdzyF,0.722,0.0861,134.058,0.034,0.119,0,4,0.555,11,216960,-6.005,0.559,1
2018-03-10,,RONDO,6ix9ine Featuring Tory Lanez & Young Thug,78,96,7,73,,spotify:track:3p6JF5nt0bZOSgZRONNZp0,3p6JF5nt0bZOSgZRONNZp0,,[u'emo rap'],https://api.spotify.com/v1/audio-analysis/3p6JF5nt0bZOSgZRONNZp0,0.789,0.735,189.866,0.288,0.053,0,4,0.605,9,138474,-4.833,0.731,0
2018-03-10,,You Broke Up With Me,Walker Hayes,47,76,15,74,,spotify:track:6UsoV6X96Rox9mfxoz7SFy,6UsoV6X96Rox9mfxoz7SFy,,"[u'canadian contemporary country', u'contemporary country', u'country', u'country road', u'modern country rock']",https://api.spotify.com/v1/audio-analysis/6UsoV6X96Rox9mfxoz7SFy,0.711,0.247,120.013,0.061,0.496,0,4,0.846,0,197840,-7.939,0.883,1
2018-03-10,,Kooda,6ix9ine,52,89,14,89,,spotify:track:0tYHqwTW4s6VuPWDSD7n7K,0tYHqwTW4s6VuPWDSD7n7K,,[u'emo rap'],https://api.spotify.com/v1/audio-analysis/0tYHqwTW4s6VuPWDSD7n7K,0.641,0.234,91.167,0.351,0.175,0,4,0.885,1,142582,-4.455,0.201,1
